STATION,DATE,REPORT TYPE,SOURCE,DailyWeather,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT   TYPE,SOURCE,WindEquipmentChangeDate
3797035047,2021-03-12T23:00:00,FM-12,4,,40,45,,,0.11,8,83,29.46,SCT:03 18 BKN:05 29,29.28,9.94,43,210,,17,SYN08803797 45466 /2115 10075 20047 39915 49975 58036 333 55300 20000 83/18 85/29 90710 91126=,FM-12,4,
3797035047,2021-03-13T00:00:00,FM-12,4,,43,44,,|SHRA |,0.13,8,95,29.4,SCT:03 13 BKN:06 18,29.23,4.97,44,220,,17,SYN10003797 17458 /2215 10069 20061 39898 49957 58045 60021 781// 333 55/// 20891 83/13 86/18 90710 91126=,FM-12,4,
3797035047,2021-03-13T01:00:00,FM-12,4,,42,45,,|DZ |,0.16,8,90,29.34,FEW:02 15 SCT:03 25 BKN:06 32,29.17,7.46,44,220,,24,SYN10603797 47462 /2221 10074 20058 39877 49936 58053 757// 333 55300 20000 82/15 83/25 86/33 90710 91131 91031=,FM-12,4,
3797035047,2021-03-13T02:00:00,FM-12,4,,42,45,,|RA |,0.18,8,87,29.27,FEW:01 21 BKN:06 25,29.1,4.97,44,220,,23,SYN10003797 47558 /2220 10074 20054 39855 49913 58060 761// 333 55300 20000 81/21 86/25 90710 91130 91030=,FM-12,4,
3797035047,2021-03-13T03:00:00,FM-12,4,,41,44,,|RA |,0.14,5,90,29.27,FEW:02 15 BKN:06 27,29.09,6.21,43,250,,26,SYN09403797 47460 /2523 10064 20048 39852 49911 55046 762// 333 55300 20000 82/15 86/27 90710 91137=,FM-12,4,
3797035047,2021-03-13T04:00:00,FM-12,4,,37,44,,,0.1,5,77,29.25,SCT:04 69 BKN:06 128,29.07,27.96,41,240,,23,SYN09403797 47883 /2420 10064 20027 39844 49904 55033 723// 333 55300 20000 84/57 86/63 90710 91137=,FM-12,4,
3797035047,2021-03-13T05:00:00,FM-12,4,,36,43,,,0.01,5,76,29.26,,29.08,14.29,40,230,,22,SYN08203797 45973 /2319 10061 20021 39849 49908 55005 333 55300 20000 8//99 90710 91129=,FM-12,4,
3797035047,2021-03-13T06:00:00,FM-12,4,,35,42,,,0.01,5,77,29.26,,29.08,14.91,39,240,,21,SYN11803797 15974 /2418 10057 20019 39848 49907 55004 60082 333 20056 3/004 55027 55300 20000 70078 8//99 90710 91132 91028=,FM-12,4,
3797035047,2021-03-13T07:00:00,FM-12,4,,36,43,,,-0.02,2,78,29.27,SCT:03 31,29.09,8.7,40,240,,21,SYN08803797 45664 /2418 10059 20023 39852 49911 52007 333 55300 20035 83/31 90710 91129 91029=,FM-12,4,
3797035047,2021-03-13T08:00:00,FM-12,4,,35,44,,,-0.02,3,73,29.28,,29.1,14.91,40,240,,28,SYN08803797 45974 /2424 10065 20019 39855 49914 53007 333 55310 20467 8//99 90710 91137 91037=,FM-12,4,
3797035047,2021-03-13T09:00:00,FM-12,4,,36,45,,,-0.04,3,71,29.29,FEW:01 30 BKN:06 34,29.12,21.75,41,250,,30,SYN09403797 45681 /2526 10070 20020 39860 49919 53012 333 55306 20789 81/30 86/35 90710 91138 91038=,FM-12,4,
3797035047,2021-03-13T10:00:00,FM-12,4,,37,46,,,-0.05,3,69,29.31,BKN:05 31,29.14,18.64,42,250,,30,SYN08803797 45680 /2526 10080 20026 39868 49927 53017 333 55305 21107 85/31 90710 91140 91036=,FM-12,4,
3797035047,2021-03-13T11:00:00,FM-12,4,,36,48,,,-0.07,3,65,29.34,BKN:05 35,29.17,18.64,43,260,,30,SYN08203797 45680 /2626 10087 20025 39878 49937 53023 333 55308 21623 85/36 90710 91140=,FM-12,4,
3797035047,2021-03-13T12:00:00,FM-12,4,,34,48,,,-0.1,3,58,29.39,BKN:07 45,29.21,17.4,42,270,,32,SYN08803797 15678 /2728 10091 20013 39893 49951 53033 60001 333 55304 21449 87/46 90710 91143=,FM-12,4,
3797035047,2021-03-13T13:00:00,FM-12,4,,33,49,,,-0.09,1,54,29.4,BKN:07 45,29.23,24.85,42,260,,26,SYN08203797 45682 /2623 10092 20003 39898 49957 51030 333 55304 21432 87/46 90710 91136=,FM-12,4,
3797035047,2021-03-13T14:00:00,FM-12,4,,34,48,,|SHRA |,-0.07,1,58,29.41,BKN:07 45,29.24,16.16,42,280,,23,SYN08803797 47676 /2820 10089 20009 39902 49961 51023 781// 333 55304 21305 87/46 90710 91135=,FM-12,4,
3797035047,2021-03-13T15:00:00,FM-12,4,,33,50,,,-0.04,2,53,29.43,SCT:04 47,29.26,21.75,42,260,,25,SYN08803797 47681 /2622 10099 20007 39907 49966 52013 723// 333 55303 20842 84/48 90710 91130=,FM-12,4,
3797035047,2021-03-13T16:00:00,FM-12,4,,34,46,,|SHRA |,-0.06,3,65,29.46,BKN:06 49 BKN:06 187,29.29,8.7,41,270,,23,SYN10003797 47764 /2720 10076 20013 39918 49977 53020 781// 333 55302 20655 86/50 86/69 90710 91133 91033=,FM-12,4,
3797035047,2021-03-13T17:00:00,FM-12,4,,36,44,,,-0.06,3,72,29.48,SCT:04 49 BKN:05 148,29.31,21.75,40,240,,10,SYN09403797 47781 /2409 10069 20021 39924 49983 53022 723// 333 55301 20261 84/50 85/65 90710 91126=,FM-12,4,
3797035047,2021-03-13T18:00:00,FM-12,4,,35,45,,,-0.08,2,69,29.51,BKN:05 48 BKN:07 148,29.34,24.85,41,250,,15,SYN08803797 15682 /2513 10070 20016 39934 49994 52028 69902 333 10105 55300 20049 85/49 87/65=,FM-12,4,
3797035047,2021-03-13T19:00:00,FM-12,4,,34,40,,,-0.08,2,80,29.55,FEW:02 49 BKN:07 177,29.37,27.96,37,250,,14,SYN09403797 47783 /2512 10045 20013 39946 40006 52027 723// 333 55300 20000 82/50 87/68 90710 91131=,FM-12,4,
3797035047,2021-03-13T20:00:00,FM-12,4,,33,40,,,-0.09,2,78,29.57,FEW:01 108 BKN:05 177,29.39,31.07,37,250,,15,SYN08203797 47984 /2513 10042 20006 39954 40015 52031 723// 333 55300 20000 81/61 85/68=,FM-12,4,
3797035047,2021-03-13T21:00:00,FM-12,4,,32,38,,,-0.09,3,78,29.6,,29.43,27.96,36,250,,14,SYN07003797 45983 /2512 10034 21002 39965 40025 53029 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-03-13T22:00:00,FM-12,4,,32,38,,,-0.08,2,80,29.63,,29.45,31.07,36,250,,15,SYN07003797 45984 /2513 10032 20001 39972 40033 52026 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-03-13T23:00:00,FM-12,4,,32,37,,,-0.07,1,82,29.65,FEW:02 187,29.47,31.07,35,250,,13,SYN07003797 45984 /2511 10028 20000 39979 40040 51024 333 55300 20000 82/69=,FM-12,4,
3797035047,2021-03-13T23:59:00,SOD  ,O,RA DZ,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2021-03-14T00:00:00,FM-12,4,,32,36,,,-0.06,1,86,29.66,BKN:06 138,29.48,24.85,34,240,,9,SYN07603797 15982 /2408 10023 20001 39984 40045 51019 69921 333 55/// 20995 86/64=,FM-12,4,
3797035047,2021-03-14T01:00:00,FM-12,4,,34,38,,|SHRA |,-0.04,1,85,29.67,FEW:01 38 BKN:06 79,29.49,11.18,36,250,,13,SYN08203797 47668 /2511 10036 20012 39988 40048 51015 781// 333 55300 20000 81/39 86/58=,FM-12,4,
3797035047,2021-03-14T02:00:00,FM-12,4,,36,39,,|RA |,-0.04,2,91,29.69,FEW:01 24 SCT:04 28 BKN:06 33,29.51,8.08,38,240,,11,SYN08803797 47563 /2410 10037 20024 39993 40054 52014 761// 333 55300 20000 81/24 84/28 86/34=,FM-12,4,
3797035047,2021-03-14T03:00:00,FM-12,4,,38,41,,,-0.04,2,87,29.7,FEW:01 24 BKN:07 36,29.52,18.64,40,270,,20,SYN08203797 47580 /2717 10052 20032 39998 40058 52014 723// 333 55300 20000 81/24 87/37=,FM-12,4,
3797035047,2021-03-14T04:00:00,FM-12,4,,38,41,,,-0.06,3,90,29.73,FEW:02 22 BKN:05 27 BKN:05 39,29.55,13.05,40,280,,17,SYN10003797 47571 /2815 10052 20036 30007 40067 53019 723// 333 55300 20000 82/22 85/27 85/40 90710 91127=,FM-12,4,
3797035047,2021-03-14T05:00:00,FM-12,4,,38,42,,,-0.08,3,86,29.77,BKN:07 38,29.59,21.75,40,290,,17,SYN07603797 47681 /2915 10057 20035 30019 40080 53026 723// 333 55300 20000 87/39=,FM-12,4,
3797035047,2021-03-14T06:00:00,FM-12,4,,38,42,,,-0.1,3,85,29.8,SCT:04 23 BKN:05 38,29.63,27.96,40,290,,18,SYN12403797 15583 /2916 10056 20032 30033 40093 53034 69962 333 20020 3/100 55046 55300 20000 70006 84/23 85/39 90710 91126 91026=,FM-12,4,
3797035047,2021-03-14T07:00:00,FM-12,4,,37,42,,,-0.12,2,85,29.84,,29.67,21.75,40,290,,17,SYN07003797 45981 /2915 10053 20030 30046 40106 52039 333 55303 20056 8//99=,FM-12,4,
3797035047,2021-03-14T08:00:00,FM-12,4,,38,43,,,-0.11,2,81,29.88,,29.7,18.64,41,290,,20,SYN08203797 45980 /2917 10063 20033 30058 40119 52038 333 55310 20484 8//99 90710 91126=,FM-12,4,
3797035047,2021-03-14T09:00:00,FM-12,4,,38,45,,,-0.1,1,77,29.91,,29.73,21.75,42,280,,23,SYN08203797 45981 /2820 10072 20034 30067 40127 51034 333 55310 21083 8//99 90710 91129=,FM-12,4,
3797035047,2021-03-14T10:00:00,FM-12,4,,38,46,,,-0.08,1,73,29.93,SCT:04 217,29.75,21.75,42,280,,21,SYN08203797 45981 /2818 10077 20032 30074 40134 51028 333 55310 21400 84/72 90710 91128=,FM-12,4,
3797035047,2021-03-14T11:00:00,FM-12,4,,38,47,,,-0.08,3,71,29.96,BKN:06 197,29.78,14.29,43,280,,21,SYN08203797 45973 /2818 10083 20032 30084 40144 53026 333 55309 21716 86/70 90710 91128=,FM-12,4,
3797035047,2021-03-14T12:00:00,FM-12,4,,38,49,,,-0.06,1,66,29.97,FEW:01 197,29.79,18.02,44,280,,21,SYN08803797 15979 /2818 10095 20035 30088 40148 51021 60001 333 55310 22100 81/70 90710 91127=,FM-12,4,
3797035047,2021-03-14T13:00:00,FM-12,4,,37,50,,,-0.05,1,62,29.97,BKN:05 177,29.8,27.96,44,280,,17,SYN07003797 45983 /2815 10098 20029 30090 40150 51016 333 55304 21364 85/68=,FM-12,4,
3797035047,2021-03-14T14:00:00,FM-12,4,,35,49,,,-0.01,1,59,29.97,FEW:01 49,29.8,21.75,43,280,,20,SYN08203797 45781 /2817 10096 20018 30090 40150 51005 333 55307 21456 81/50 90710 91126=,FM-12,4,
3797035047,2021-03-14T15:00:00,FM-12,4,,36,49,,,-0.01,2,62,29.98,SCT:03 89,29.8,13.67,43,280,,18,SYN07003797 45972 /2816 10094 20024 30091 40151 52003 333 55307 20970 83/59=,FM-12,4,
3797035047,2021-03-14T16:00:00,FM-12,4,,37,49,,,0,8,63,29.97,SCT:04 89,29.79,21.75,44,270,,17,SYN07003797 45981 /2715 10093 20026 30089 40149 58001 333 55304 20723 84/59=,FM-12,4,
3797035047,2021-03-14T17:00:00,FM-12,4,,37,47,,,0.01,8,68,29.96,BKN:06 108,29.79,27.96,42,260,,11,SYN07003797 45983 /2610 10083 20027 30087 40147 58003 333 55300 20305 86/61=,FM-12,4,
3797035047,2021-03-14T18:00:00,FM-12,4,,39,45,,|SHRA |,0.01,6,79,29.97,BKN:07 31,29.79,14.29,42,250,,15,SYN08803797 17673 /2513 10074 20040 30088 40148 56004 69922 781// 333 10106 55300 20043 87/31=,FM-12,4,
3797035047,2021-03-14T19:00:00,FM-12,4,,41,44,,|RA |,0.01,7,89,29.96,BKN:07 27,29.78,4.97,43,240,,10,SYN07603797 47558 /2409 10067 20050 30086 40146 57003 762// 333 55300 20000 87/27=,FM-12,4,
3797035047,2021-03-14T20:00:00,FM-12,4,,41,44,,|RA |,0.02,8,90,29.95,BKN:07 25,29.77,8.08,43,250,,11,SYN07603797 47563 /2510 10065 20050 30080 40141 58007 762// 333 55300 20000 87/25=,FM-12,4,
3797035047,2021-03-14T21:00:00,FM-12,4,,42,44,,|SHRA |,0.04,8,90,29.93,BKN:07 23 BKN:05 35,29.75,10.56,43,260,,17,SYN08203797 47567 /2615 10069 20054 30075 40135 58013 781// 333 55300 20000 87/23 85/36=,FM-12,4,
3797035047,2021-03-14T22:00:00,FM-12,4,,42,45,,,0.04,6,89,29.92,SCT:03 33 BKN:06 42,29.74,18.64,44,260,,18,SYN08203797 47680 /2616 10073 20056 30071 40131 56015 723// 333 55300 20000 83/34 86/43=,FM-12,4,
3797035047,2021-03-14T23:00:00,FM-12,4,,42,46,,,0.03,6,87,29.91,FEW:01 30 BKN:05 48,29.73,16.16,44,270,,21,SYN08803797 45676 /2718 10077 20057 30069 40129 56011 333 55300 20000 81/30 85/49 90710 91125=,FM-12,4,
3797035047,2021-03-14T23:59:00,SOD  ,O,RA,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2021-03-15T00:00:00,FM-12,4,,42,46,,,0.02,6,87,29.91,BKN:06 44,29.73,15.53,44,270,,20,SYN08803797 15675 /2717 10079 20058 30068 40128 56007 60051 333 55/// 21166 86/45 90710 91125=,FM-12,4,
3797035047,2021-03-15T01:00:00,FM-12,4,,42,46,,,0.01,6,87,29.91,BKN:05 26,29.73,13.05,44,280,,17,SYN08203797 45571 /2815 10077 20057 30069 40129 56002 333 55300 20000 85/26 90710 91125=,FM-12,4,
3797035047,2021-03-15T02:00:00,FM-12,4,,42,46,,,-0.01,3,87,29.92,SCT:04 20 SCT:04 41 BKN:06 89,29.75,11.81,44,290,,16,SYN08203797 45569 /2914 10079 20058 30073 40133 53003 333 55300 20000 84/20 84/42 86/59=,FM-12,4,
3797035047,2021-03-15T03:00:00,FM-12,4,,42,46,,,-0.01,1,87,29.92,BKN:07 18 SCT:03 41,29.75,14.29,44,290,,15,SYN07603797 45473 /2913 10078 20058 30073 40133 51005 333 55300 20000 87/18 83/42=,FM-12,4,
3797035047,2021-03-15T04:00:00,FM-12,4,,42,46,,,-0.02,2,88,29.93,BKN:05 20 BKN:07 29,29.76,15.53,44,300,,13,SYN07603797 45575 /3011 10076 20057 30077 40137 52008 333 55300 20000 85/20 87/29=,FM-12,4,
3797035047,2021-03-15T05:00:00,FM-12,4,,42,44,,|SHRA |,-0.04,3,92,29.97,FEW:02 18 BKN:06 23,29.79,16.16,43,330,,16,SYN08203797 47476 /3314 10066 20054 30088 40148 53015 781// 333 55300 20000 82/18 86/23=,FM-12,4,
3797035047,2021-03-15T06:00:00,FM-12,4,,41,44,,|SHRA |,-0.06,3,92,29.98,BKN:05 39 SCT:04 47,29.8,8.7,43,320,,14,SYN11203797 17664 /3212 10064 20052 30093 40154 53020 60052 781// 333 20064 3/005 55074 55300 20000 70052 85/40 84/48=,FM-12,4,
3797035047,2021-03-15T07:00:00,FM-12,4,,42,44,,,-0.07,1,93,30.01,BKN:07 41,29.83,13.67,43,310,,11,SYN07603797 47672 /3110 10066 20055 30102 40162 51025 723// 333 55300 20036 87/42=,FM-12,4,
3797035047,2021-03-15T08:00:00,FM-12,4,,42,45,,,-0.08,3,90,30.04,OVC:08 44,29.86,18.64,44,320,,14,SYN07603797 47680 /3212 10072 20056 30113 40174 53026 723// 333 55304 20473 88/45=,FM-12,4,
3797035047,2021-03-15T09:00:00,FM-12,4,,43,46,,,-0.08,2,89,30.07,BKN:05 49 BKN:06 79,29.89,21.75,45,320,,14,SYN07603797 45781 /3212 10078 20061 30122 40182 52028 333 55305 21027 85/50 86/58=,FM-12,4,
3797035047,2021-03-15T10:00:00,FM-12,4,,42,44,,,-0.08,1,92,30.09,SCT:03 24 BKN:05 38,29.91,16.78,43,310,,13,SYN08203797 47577 /3111 10069 20057 30128 40189 51026 723// 333 55300 20715 83/24 85/39=,FM-12,4,
3797035047,2021-03-15T11:00:00,FM-12,4,,44,48,,,-0.06,1,86,30.1,FEW:02 49,29.92,8.7,46,320,,15,SYN07003797 45764 /3213 10088 20065 30132 40193 51019 333 55310 22040 82/50=,FM-12,4,
3797035047,2021-03-15T12:00:00,FM-12,4,,42,48,,,-0.05,2,80,30.12,FEW:01 49 SCT:04 69,29.94,14.91,45,340,,13,SYN004BUFR,FM-12,4,
3797035047,2021-03-15T13:00:00,FM-12,4,,42,50,,,-0.04,3,75,30.13,FEW:01 69,29.95,16.16,46,330,,13,SYN07003797 45876 /3311 10098 20056 30143 40203 53015 333 55310 22178 81/57=,FM-12,4,
3797035047,2021-03-15T14:00:00,FM-12,4,,40,50,,,-0.04,1,69,30.14,,29.96,24.85,45,340,,10,SYN07003797 45982 /3409 10101 20047 30147 40207 51014 333 55309 21932 8//99=,FM-12,4,
3797035047,2021-03-15T15:00:00,FM-12,4,,39,50,,,-0.04,2,68,30.16,,29.98,24.85,45,340,,10,SYN07003797 45982 /3409 10098 20041 30153 40214 52015 333 55310 21779 8//99=,FM-12,4,
3797035047,2021-03-15T16:00:00,FM-12,4,,37,49,,,-0.05,3,64,30.18,,30,27.96,44,360,,9,SYN07003797 45983 /3608 10095 20029 30159 40220 53016 333 55307 21058 8//99=,FM-12,4,
3797035047,2021-03-15T17:00:00,FM-12,4,,38,48,,,-0.06,2,70,30.2,FEW:02 44,30.02,31.07,43,360,,6,SYN07003797 45684 /3605 10089 20036 30165 40226 52019 333 55309 20727 82/45=,FM-12,4,
3797035047,2021-03-15T18:00:00,FM-12,4,,37,45,,,-0.06,3,74,30.22,FEW:02 40,30.04,31.07,41,360,,5,SYN08203797 15684 /3604 10073 20029 30173 40234 53020 69942 333 10103 55305 20212 82/41=,FM-12,4,
3797035047,2021-03-15T19:00:00,FM-12,4,,38,44,,,-0.06,2,78,30.24,,30.06,31.07,41,340,,5,SYN07003797 45984 /3404 10067 20031 30180 40241 52021 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-03-15T20:00:00,FM-12,4,,37,42,,,-0.05,1,80,30.25,FEW:01 108,30.07,14.29,40,300,,3,SYN07003797 45973 /3003 10058 20026 30184 40245 51018 333 55300 20000 81/61=,FM-12,4,
3797035047,2021-03-15T21:00:00,FM-12,4,,36,41,,,-0.05,2,84,30.28,SCT:04 108,30.09,24.85,39,290,,3,SYN07003797 45982 /2903 10049 20024 30191 40253 52018 333 55300 20000 84/61=,FM-12,4,
3797035047,2021-03-15T22:00:00,FM-12,4,,38,41,,,-0.04,2,91,30.28,FEW:01 118 BKN:05 187,30.1,13.05,40,350,,5,SYN07603797 45971 /3504 10050 20036 30193 40255 52013 333 55300 20000 81/62 85/69=,FM-12,4,
3797035047,2021-03-15T23:00:00,FM-12,4,,37,40,,,-0.04,1,88,30.29,BKN:06 217,30.11,24.85,39,330,,3,SYN07003797 45982 /3303 10047 20029 30196 40258 51012 333 55300 20000 86/72=,FM-12,4,
3797035047,2021-03-16T00:00:00,FM-12,4,,36,38,,,-0.02,2,94,30.3,BKN:05 207,30.12,8.08,37,250,,6,SYN07603797 15963 /2505 10034 20025 30199 40261 52008 60001 333 55/// 21435 85/71=,FM-12,4,
3797035047,2021-03-16T01:00:00,FM-12,4,,35,37,,,-0.02,1,92,30.3,SCT:03 108,30.12,6.21,36,260,,6,SYN07003797 45960 /2605 10029 20017 30200 40262 51007 333 55300 20000 83/61=,FM-12,4,
3797035047,2021-03-16T02:00:00,FM-12,4,,37,38,,,-0.01,2,95,30.3,BKN:06 118,30.12,8.08,38,260,,8,SYN07003797 45963 /2607 10036 20028 30201 40262 52004 333 55300 20000 86/62=,FM-12,4,
3797035047,2021-03-16T03:00:00,FM-12,4,,38,40,,,0,9,93,30.3,BKN:07 98 BKN:05 157,30.12,9.32,39,250,,7,SYN07603797 45965 /2506 10043 20033 30199 40261 50000 333 55300 20000 87/60 85/66=,FM-12,4,
3797035047,2021-03-16T04:00:00,FM-12,4,,38,40,,,0.01,8,91,30.29,OVC:08 59,30.11,8.7,39,240,,10,SYN07003797 45764 /2409 10047 20033 30195 40257 58005 333 55300 20000 88/56=,FM-12,4,
3797035047,2021-03-16T05:00:00,FM-12,4,,38,41,,,0.02,6,91,30.29,OVC:08 47,30.11,8.7,40,250,,9,SYN07603797 47664 /2508 10048 20034 30195 40256 56006 723// 333 55300 20000 88/48=,FM-12,4,
3797035047,2021-03-16T06:00:00,FM-12,4,,40,42,,|SHRA |,0.01,6,93,30.29,FEW:02 35 SCT:04 41 BKN:07 47,30.11,4.35,41,270,,7,SYN11803797 17657 /2706 10054 20043 30195 40257 56004 69922 782// 333 20029 3/101 55078 55300 20000 70006 82/36 84/42 87/48=,FM-12,4,
3797035047,2021-03-16T07:00:00,FM-12,4,,42,43,,|RA |,-0.01,3,95,30.29,BKN:06 30 SCT:03 40,30.11,4.97,43,270,,6,SYN08203797 47658 /2705 10060 20053 30197 40258 53002 761// 333 55300 20021 86/30 83/41=,FM-12,4,
3797035047,2021-03-16T08:00:00,FM-12,4,,41,43,,|RA |,-0.01,2,95,30.29,BKN:07 28,30.11,4.35,42,240,,6,SYN07603797 47557 /2405 10059 20052 30197 40258 52002 761// 333 55300 20106 87/28=,FM-12,4,
3797035047,2021-03-16T09:00:00,FM-12,4,,44,44,,|DZ |,-0.01,2,98,30.29,FEW:01 5 BKN:06 18 BKN:06 27,30.11,3.11,44,260,,6,SYN08803797 47250 /2605 10067 20064 30198 40259 52002 751// 333 55300 20281 81/05 86/18 86/27=,FM-12,4,
3797035047,2021-03-16T10:00:00,FM-12,4,,44,45,,|DZ |,0.01,8,99,30.28,SCT:04 2 BKN:07 9,30.1,1.68,45,250,,7,SYN08203797 47127 /2506 10070 20068 30194 40255 58003 751// 333 55300 20314 84/02 87/09=,FM-12,4,
3797035047,2021-03-16T11:00:00,FM-12,4,,45,45,,,0.01,8,99,30.28,OVC:08 2,30.1,4.97,45,230,,8,SYN07603797 47158 /2307 10074 20073 30192 40253 58005 722// 333 55300 20357 88/02=,FM-12,4,
3797035047,2021-03-16T12:00:00,FM-12,4,,48,49,,,0.03,8,94,30.26,FEW:02 6 BKN:07 41,30.08,8.08,48,290,,11,SYN08203797 15363 /2910 10097 20087 30187 40247 58011 60021 333 55300 20866 82/06 87/42=,FM-12,4,
3797035047,2021-03-16T13:00:00,FM-12,4,,48,51,,|SHRA |,0.04,8,92,30.25,BKN:05 28 BKN:05 38,30.07,4.97,49,300,,8,SYN08203797 47558 /3007 10103 20090 30182 40243 58012 782// 333 55301 21084 85/28 85/39=,FM-12,4,
3797035047,2021-03-16T14:00:00,FM-12,4,,47,50,,,0.02,6,92,30.25,SCT:04 14 BKN:07 23,30.07,3.73,49,310,,8,SYN08203797 47456 /3107 10098 20085 30184 40245 56008 723// 333 55300 20459 84/14 87/23=,FM-12,4,
3797035047,2021-03-16T15:00:00,FM-12,4,,49,50,,,0,3,97,30.26,FEW:01 6 BKN:05 10,30.09,6.21,49,320,,15,SYN08203797 47360 /3213 10098 20093 30188 40248 53001 723// 333 55300 20443 81/06 85/10=,FM-12,4,
3797035047,2021-03-16T16:00:00,FM-12,4,,49,50,,|DZ |,-0.03,3,99,30.28,SCT:03 2 SCT:04 9,30.1,1.86,49,320,,13,SYN08203797 47130 /3211 10098 20097 30192 40253 53010 757// 333 55300 20383 83/02 84/09=,FM-12,4,
3797035047,2021-03-16T17:00:00,FM-12,4,,49,49,,,-0.04,3,99,30.29,FEW:02 2 SCT:03 9 BKN:06 12,30.11,6.21,49,330,,13,SYN08803797 47160 /3311 10095 20093 30198 40258 53013 723// 333 55300 20191 82/02 83/09 86/12=,FM-12,4,
3797035047,2021-03-16T18:00:00,FM-12,4,,44,47,,,-0.07,3,88,30.33,FEW:02 21,30.15,13.05,46,350,,22,SYN09403797 15571 /3519 10084 20065 30211 40272 53023 60032 333 10110 55301 20129 82/21 90710 91127=,FM-12,4,
3797035047,2021-03-16T19:00:00,FM-12,4,,41,46,,,-0.09,3,85,30.36,BKN:06 21,30.18,6.84,44,340,,17,SYN08203797 45561 /3415 10076 20052 30221 40282 53029 333 55300 20003 86/21 90710 91126=,FM-12,4,
3797035047,2021-03-16T20:00:00,FM-12,4,,39,45,,,-0.08,1,81,30.38,FEW:01 24,30.19,6.84,42,340,,18,SYN08203797 45561 /3416 10070 20040 30225 40287 51028 333 55300 20000 81/24 90710 91126=,FM-12,4,
3797035047,2021-03-16T21:00:00,FM-12,4,,38,45,,,-0.05,1,78,30.39,,30.2,6.84,42,340,,16,SYN07003797 45961 /3414 10070 20034 30228 40290 51017 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-03-16T22:00:00,FM-12,4,,38,44,,,-0.03,2,79,30.4,,30.22,6.84,41,340,,16,SYN07003797 45961 /3414 10068 20034 30232 40294 52011 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-03-16T23:00:00,FM-12,4,,38,44,,,-0.03,3,79,30.41,BKN:06 217,30.23,6.84,41,330,,16,SYN07003797 45961 /3314 10068 20034 30237 40298 53011 333 55300 20000 86/72=,FM-12,4,
3797035047,2021-03-16T23:59:00,SOD  ,O,RA DZ,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2021-03-17T00:00:00,FM-12,4,,39,44,,|HZ |,-0.03,1,82,30.42,BKN:06 207,30.24,6.21,42,340,,15,SYN08203797 17960 /3413 10065 20037 30240 40301 51011 60001 704// 333 55/// 20457 86/71=,FM-12,4,
3797035047,2021-03-17T01:00:00,FM-12,4,,39,43,,|HZ |,-0.03,2,84,30.43,SCT:04 236,30.24,5.59,41,340,,16,SYN07603797 47959 /3414 10063 20038 30242 40304 52010 704// 333 55300 20000 84/74=,FM-12,4,
3797035047,2021-03-17T02:00:00,FM-12,4,,39,43,,|HZ |,-0.03,2,87,30.44,,30.25,5.59,41,330,,15,SYN07603797 47959 /3313 10060 20039 30245 40307 52009 704// 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-03-17T03:00:00,FM-12,4,,39,42,,|HZ |,-0.02,1,88,30.44,SCT:03 17,30.26,4.97,41,320,,15,SYN07603797 47458 /3213 10058 20040 30246 40308 51006 704// 333 55300 20000 83/17=,FM-12,4,
3797035047,2021-03-17T04:00:00,FM-12,4,,40,43,,|HZ |,-0.01,1,88,30.44,BKN:07 14,30.26,4.97,42,330,,18,SYN07603797 47458 /3316 10060 20042 30246 40307 51003 704// 333 55300 20000 87/14=,FM-12,4,
3797035047,2021-03-17T05:00:00,FM-12,4,,40,43,,|HZ |,-0.01,3,88,30.45,OVC:08 14,30.27,4.97,42,340,,15,SYN07603797 47458 /3413 10061 20043 30250 40312 53005 704// 333 55300 20000 88/14=,FM-12,4,
3797035047,2021-03-17T06:00:00,FM-12,4,,39,42,,|HZ |,-0.01,2,91,30.45,SCT:03 18 BKN:07 27,30.27,4.35,41,320,,13,SYN12403797 17457 /3211 10054 20041 30251 40312 52005 60002 704// 333 20054 3/004 55002 55300 20000 70026 83/18 87/27 90710 91126=,FM-12,4,
3797035047,2021-03-17T07:00:00,FM-12,4,,40,42,,|HZ |,0.01,9,91,30.45,BKN:07 25,30.27,4.97,41,320,,14,SYN07603797 47558 /3212 10055 20042 30249 40311 50003 704// 333 55300 20053 87/25=,FM-12,4,
3797035047,2021-03-17T08:00:00,FM-12,4,,40,42,,|HZ |,-0.01,3,91,30.47,FEW:02 24 SCT:03 138,30.28,4.35,41,320,,15,SYN08203797 47557 /3213 10057 20043 30255 40317 53005 704// 333 55300 20388 82/24 83/64=,FM-12,4,
